id_ousias,onoma_ousias
2335,"Calcium Carbonicum Hahnemanni Dil D6, Arnica Montana Dil. D 2, Equisetum Arvense (Hab 34) Urt., Symphytum Officinale Dil. D 6, Gelsemium Sempervirens Dil. D 3, Urtica Urens Ø, Colchicum Autumnale Dil. D3, Alchemilla Vulgaris Ø, Ilex Aquifolium E Foliis Recens Mother Tincture, Calcium Phosphoricum Dil. D6, Acidum Silicicum Dil. D6, Kalium Stibyltartaricum Dil. D4, Solidago Virgaurea Urtinktur"
2336,"Calcium Carbonicum Hahnemanni Dil D6, Calcium Carbonicum Hahnemanni Dil. D200, Calcium Carbonicum Hahnemanni Dil. D30, Calcium Carbonicum Hahnemanni Dil. D12"
2337,"Calcium Carbonicum Hahnemanni Dil D6, Mercurius Solubilis Hahnemanni Dil D8, Pilocarpus Dil D3, Acidum Sulfuricum Dil D5, Salvia Officinalis Mother Tincture"
2338,"Calcium Carbonicum Hahnemanni Dil D6, Stannum Metallicum Dil. D9, Urtica Urens Ex Herba Ferm 33c Dil. D2 (Hab, Vs. 33c)"
2339,"Calcium Carbonicum Hahnemanni Dil D6, Sulfur Dil. D24 Aquos., Valeriana Officinalis E Radice Ferm 33c Dil. D2 (Hab, Vs. 33c), Phosphorus Dil. D24"
2340,"Calcium Carbonicum Hahnemanni Dil. D 10, Cimicifuga Racemosa Dil. D 3, Phosphorus Dil. D4, Vitex Agnus-Castus, Pulsatilla Pratensis Dil. D2"
2341,"Calcium Carbonicum Hahnemanni Dil. D 10, Matricaria Recutita Dil. D8, Peumus Boldus Spag. Peka Dil. D6, Calcium Fluoratum Dil. D10, Magnesium Carbonicum Dil. D10, Cuprum Aceticum Dil. D6"
2342,"Calcium Carbonicum Hahnemanni Dil. D 10, Natrium Carbonicum Dil. D 3, Natrium Chloratum Dil. D3, Picrasma Excelsa, Quassia Amara Dil. 2, Resina Piceae Dil. D 4, Robinia Pseudoacacia Dil. D 2, Lycopodium Clavatum Dil. D4, Carbo Vegetabilis Dil. D8"
2343,"Calcium Carbonicum Hahnemanni Dil. D 10, Symphytum Officinale Dil. D 6, Hypericum Perforatum Dil. D3, Acidum Silicicum Dil. D9, Euphorbia Cyparissias D4, Calcium Phosphoricum Dil. D8"
2344,"Calcium Carbonicum Hahnemanni Dil. D 10, Veratrum Album Dil. D30, Veratrum Album Dil. D200, Lycopodium Clavatum Dil. D10, Lycopodium Clavatum Dil. D30, Lycopodium Clavatum Dil. D200, Lycopodium Clavatum Dil. D1000, Taraxacum Officinale Dil. D30, Taraxacum Officinale Dil. D200, Atropa Bella-Donna Dil. D1000, Atropa Bella-Donna Dil. D30, Atropa Bella-Donna Dil. D200, Veratrum Album Dil. D10, Silybum Marianum Dil. D200, Silybum Marianum Dil. D30, Calcium Carbonicum Hahnemanni Dil. D200, Calcium Carbonicum Hahnemanni Dil. D30, Silybum Marianum Dil. D10, Cinchona Pubescens Dil. D10, Cinchona Pubescens Dil. D30, Cinchona Pubescens Dil. D200, Taraxacum Officinale Dil. D10, Chelidonium Majus Dil. D200, Chelidonium Majus Dil. D30, Chelidonium majus dil. d10, Atropa Bella-Donna D10"
2345,"Calcium Carbonicum Hahnemanni Dil. D8, Calcium Fluoratum Dil. D12, Hekla Lava E Lava Dil. D12, Calcium Phosphoricum Dil. D6, Acidum Silicicum Dil. D6"
2346,"Calcium Carbonicum Hahnemanni Dil. D8, Cinchona Pubescens Dil. D 4, Silybum Marianum Dil. D 3, Veratrum Album Dil. D 4, Cynara Scolymus (Hab 34) D6, Taraxacum Officinale Dil. D4, Chelidonium Majus Dil. D5, Sulfur Dil. D13, Avena Sativa Dil. D6, Acidum Alpha-Ketoglutaricum D10, Acidum Fumaricum D10, Acidum Malicum D10, Acidum Oroticum Monohydricum D6, Cyanocobalaminum D4, Acidum Thiocticum D8, Colon Suis D10, Hepar Suis D8, Histaminum D10, Natrium Diethyloxalaceticum D10, Vesica Fellea Suis D10, Pancreas Suis D10, Thymus Suis D10, Duodenum Suis D10, Lycopodium Clavatum Dil. D4"
2347,"Calcium Carbonicum Hahnemanni Dil. D8, Ignatia Dil. D5, Sepia Gruneris Dil. D5"
2348,"Calcium Carbonicum Hahnemanni Dil. D8, Kalium Arsenicosum Dil. D6, Graphites Dil. D8, Mercurius Solubilis Hahnemanni Dil. D9, Mahonia Aquifolium Dil. D6, Stibium Sulfuratum Nigrum Dil. D8, Barium Carbonicum Dil. D8, Sulfur Dil. D12"
2349,"Calcium Carbonicum Hahnemanni Dil. D8, Rhus Toxicodendron Dil. D12, Sulfur Dil. D30, Apis Mellifica Dil. D30, Graphites Dil. D8, Acidum Formicicum Dil D6, Natrium Chloratum Dil. D6, Acidum Arsenicosum Dil. D12"
2350,"Calcium Carbonicum Hahnemanni Dil. D8, Sepia Officinalis Dil. D 6, Strychnos Ignatii Dil. D 6, Acidum Nitricum Dil. D4, Aquilegia Vulgaris Dil. D4, Viburnum Opulus Dil. D3, Myristica Fragrans Dil. D6, Conyza Canadensis Dil. D3, Origanum Majorana Dil. D4, Cyclamen Purpurascens Dil. D4, Pulsatilla Pratensis Dil. D4"
2351,"Calcium Carbonicum Hahnemanni Trit. D2, Stannum Metallicum Dil. D9, Urtica Urens Ex Herba Ferm 33c Dil. D2 (Hab, Vs. 33c)"
2352,"Calcium Carbonicum Hahnemanni Trit. D6, Calcium Fluoratum Trit D6, Calcium Phosphoricum Trit. D6, Sulfur Jodatum Trit D12"
2353,"Calcium Carbonicum Hahnemanni Trit. D6, Calcium Phosphoricum Trit. D6, Acidum Silicicum Trit. D6, Alchemilla Vulgaris Trit. D6, Equisetum Arvense Trit. D6, Ilex Aquifolium Trit. D6, Symphytum Officinale D6"
2354,"Calcium Carbonicum Hahnemanni Trit. D6, Calcium Phosphoricum Trit. D6, Calcium Fluoratum D8"
2355,"Calcium Carbonicum Hahnemanni Trit. D6, Urtica (Hab 1934) Trit D2, Solanum Dulcamara Trit D2, Apis Mellifica Trit D2"
2356,Calcium Chloride
2357,Calcium Chloride Dihydrate
2358,"Calcium Chloride Dihydrate, Glucose Monohydrate | Dipotassium Phosphate, Glycine, Magnesium Chloride Hexahydrate, Sodium Chloride, L-Lysine Hydrochloride, Sodium Acetate Trihydrate, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Tyrosine, L-Valine, L-Phenylalanine, L-Alanine"
2359,"Calcium Chloride Dihydrate, Glucose, Lactic Acid, Magnesium, Potassium, Sodium, Chloride Ion, Hydrogen Carbonate"
2360,Calcium Chloride Hexahydrate
2361,"Calcium Chloride Hexahydrate, Sodium Iodide"
2362,"Calcium Chloride, Calcium Glucoheptonate, Calcium Lactate Pentahydrate, Calcium Gluconate, Saccharomyces Cerevisiae (Desm.) Meyen, Whole"
2363,"Calcium Chloride, Glucose Monohydrate | Dipotassium Phosphate, Glycine, Magnesium Chloride Hexahydrate, Sodium Acetate, Sodium Chloride, L-Lysine Hydrochloride, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Tyrosine, L-Valine, L-Phenylalanine, L-Alanine"
2364,"Calcium Chloride, Glucose Monohydrate | Dipotassium Phosphate, Glycine, Magnesium Chloride Hexahydrate, Sodium Chloride, L-Lysine Hydrochloride, Sodium Acetate Trihydrate, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Tyrosine, L-Valine, L-Phenylalanine, L-Alanine"
2365,"Calcium Chloride, Icodextrin, Sodium Chloride, Magnesium Chloride, Sodium (S)-Lactate Solution"
2366,"Calcium Chloride, Icodextrin, Sodium Chloride, Magnesium Chloride, Sodium-L-Lactate"
2367,"Calcium Chloride, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Acetate, Sodium Chloride"
2368,"Calcium Chloride, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Acetate, Sodium Chloride, Glucose Monohydrate"
2369,"Calcium Chloride, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Glucose Monohydrate Ph. Eur., Sodium Lactate (As 50% Solution)"
2370,"Calcium Chloride, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Glucose Monohydrate, Sodium Lactate"
2371,"Calcium Chloride, Magnesium Chloride Hexahydrate, Sodium Chloride, Glucose Monohydrate, Sodium Lactate"
2372,"Calcium Chloride, Potassium Chloride, Sodium Acetate, Sodium Chloride, Sodium Lactate, Magnesium Chloride"
2373,"Calcium Chloride, Potassium Chloride, Sodium Chloride, Magnesium Chloride"
2374,"Calcium Chloride, Potassium Chloride, Sodium Chloride, Sodium Hydroxide, Lactic Acid"
2375,"Calcium Chloride, Potassium Chloride, Sodium Chloride, Sodium Lactate"
2376,"Calcium Chloride, Potassium Chloride, Sodium Chloride, Sodium Lactate (As 50% Solution)"
2377,"Calcium Chloride, Sodium Lactate Solution, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate"
2378,"Calcium Chloride, Sodium Lactate Solution, Sodium Chloride, Glucose Monohydrate, Magnesium Chloride"
2379,Calcium Citrate
2380,Calcium Citrate Tetrahydrate
2381,Calcium Dobesilate
2382,Calcium Dobesilate Monohydrate
2383,"Calcium Dobesilate Monohydrate, Lidocaine Hydrochloride"
2384,"Calcium Dobesilate, Lidocaine Hydrochloride"
2385,"Calcium Fluoratum D200, Calcium Fluoratum D30, Calcium Phosphoricum D200, Calcium Phosphoricum D30, Os Suis D10, Os Suis D200, Os Suis D30, Glandula Parathyreoidea Suis D10, Glandula Parathyreoidea Suis D200, Glandula Parathyreoidea Suis D30, Calcitonin D6, Calcium Carbonicum Hahnemanni D200, Calcium Carbonicum Hahnemanni D30, Calcium Fluoratum D12, Calcium Phosphoricum D12, Calcium Carbonicum Hahnemanni D12"
2386,"Calcium Fluoratum D200, Calcium Fluoratum Dil. D12, Calcium Fluoratum Dil. D30"
2387,"Calcium Fluoratum Dil D8, Aesculus Hippocastanum Dil. D4, Hedera Helix Spag. Peka Dil. D6, Arnica Montana Spag. Peka Dil. D8, Calcium Iodatum Dil. D6, Clematis Recta Dil. D3, Conium Maculatum Dil. D3, Scrophularia Nodosa Dil. D2"
2388,Calcium Fluoratum Trit D6
2389,"Calcium Fluoratum Trit. D 3, Euspongia Officinalis Trit. D 3, Lapis Albus Trit. D 4, Spongilla Lacustris Trit. D 3, Thyreoidinum E Gland. Thyreoid. Suis Trit. D4, Fucus Vesiculosus D3"
2390,Calcium Fluoratum Trit. D 4
2391,"Calcium Fluoratum Trit. D 4, Hekla Lava E Lava Trit. D4, Stillingia Sylvatica (Hab 34) Trit. D4"
2392,Calcium Fluoratum Trit. D12
2393,Calcium Fluoride
2394,Calcium Folinate
2395,Calcium Folinate Hydrate
2396,Calcium Folinate Pentahydrate
2397,"Calcium Folinate, Cyanocobalamin"
2398,"Calcium Folinate, Iron Protein Acetyl Aspartate"
2399,"Calcium Glubionate, Calcium Lactobionate"
2400,"Calcium Glucoheptonate, Calcium Gluconate"
2401,"Calcium Glucoheptonate, Calcium Gluconate For Injection"
2402,"Calcium Glucoheptonate, Deanol Pyroglutamate, Lysine Monohydrochloride"
2403,Calcium Gluconate
2404,Calcium Gluconate Bp
2405,Calcium Gluconate For Injection
2406,Calcium Gluconate Monohydrate
2407,"Calcium Gluconate, Calcium Laevulinate"
2408,"Calcium Glycerophosphate, Ergocalciferol Bp, A-Tocopheryl Hydrogen Succinate, Thiamine Hydrochloride Bp"
2409,"Calcium Glycerophosphate, Ferric Ammonium Citrate, Manganese Glycerophosphate, Potassium Glycerophosphate, Sodium Glycerophosphate, Nicotinamide Bp, Riboflavin Bp, Calcium Pantothenate Usp, Thiamine Hydrochloride Bp, Pyridoxine Hydrochloride Bp"
2410,"Calcium Hypophosphorosum Dil. D1, Graphites Dil. D10, Bellis Perennis Mother Tincture"
2411,"Calcium Iodatum D3, Euspongia Officinalis D2, Fucus Vesiculosus D3"
2412,"Calcium Iodatum D6, Barium Chloratum D6, Apis Mellifica Dil. D8, Atropa Bella-Donna D4, Hepar Sulfuris D12, Hydrargyrum Bichloratum D8, Lachesis D 12, Kalium Bichromicum D8, Phytolacca Americana D4, Teucrium Marum D6"
2413,"Calcium Iodatum D6, Belladonna D6, Hepar Sulfuris D12, Hydrargyrum Bichloratum D8, Lachesis D 12, Kalium Bichromicum D8, Phytolacca Americana D6, Apis Mellifica D6, Teucrium Marum D6"
2414,"Calcium Iodatum D6, Belladonna D6, Hepar Sulfuris D12, Lachesis D 12, Kalium Bichromicum D8, Phytolacca Americana D6, Apis Mellifica D6, Teucrium Marum D6, Hydrargyrum Bichloratum D 12"
2415,"Calcium Iodatum Dil. D8, Conium Maculatum Dil. D6, Galium Aparine Dil. D6, Juglans Regia Spag. Peka Dil. D6, Echinacea Spag. Peka Dil. D12, Scrophularia Nodosa Dil. D4, Helianthemum Canadense Dil. D12, Barium Carbonicum Dil. D8"
2416,Calcium Ion
2417,"Calcium Ion, Carbon Dioxide"
2418,"Calcium Ion, Carbon Dioxide, Magnesium, Sulfate, Hydrogen Carbonate"
2419,"Calcium Ion, Fluoride, Sodium Ion, Chloride Ion, Hydrogen Carbonate"
2420,"Calcium Ion, Hydrogen Carbonate"
2421,"Calcium Ion, Magnesium"
2422,"Calcium Ion, Magnesium, Silicic Acid, Sodium Ion, Hydrogen Carbonate"
2423,"Calcium Ion, Silicic Acid, Hydrogen Carbonate"
2424,"Calcium Ion, Sodium Ion, Chloride Ion, Hydrogen Carbonate"
2425,"Calcium Ion, Sulfate"
2426,"Calcium Ion, Sulfate, Hydrogen Carbonate"
2427,Calcium Lactate Bp
2428,"Calcium Lactate Gluconate Anhydrate, Calcium Lactobionate Dihydrate"
2429,Calcium Lactate Pentahydrate
2430,"Calcium Lactate Pentahydrate, Calcium Gluconate"
2431,"Calcium Lactate Pentahydrate, Melissa Hydroalcoholic Dry Extract, Hawthorn Hydroalcoholic Dry Extract, Magnesium Thiosulfate"
2432,"Calcium Lactate Pentahydrate, Pine Shoot Liquid Extract, Fennel Seeds Tincture"
2433,"Calcium Lactate, Codeine Phosphate, Liquid Extract From Greater Celandine (1:1), Extraction Solvent: Ethanol 60%, Foeniculi Tinctura, Pini Extractum Fluidum (Der 1:1,6)"
2434,"Calcium Laevulinate, Nicotinamide Bp, Riboflavin Bp, Calcium Chloride Dihydrate Bp, Calcium Pantothenate Bp, Ascorbic Acid Bp, Thiamine Hydrochloride Bp, Pyridoxine Hydrochloride Bp"
2435,Calcium Levofolinate
2436,Calcium Levofolinate Pentahydrate
2437,Calcium Pantothenate
2438,"Calcium Pantothenate, Nicotinamide, Riboflavin, Ginseng Root Powder, Pyridoxine Hydrochloride, Dry Extract Of Hawthorn Leaf And Flower (4-7:1), Extraction Solvent: Methanol 70%v/V, Dl-Alpha Tocopherol Acetate"
2439,"Calcium Pantothenate, Nicotinamide, Riboflavin, Thiamine Nitrate, Pyridoxine Hydrochloride"
2440,"Calcium Pantothenate, Senna Alcoholic Dry Extract"
2441,"Calcium Pantothenate, Thiamine Nitrate, Keratin, Saccharomyces Cerevisiae (Desm.) Meyen, Whole, L-Cystine, 4-Aminobenzencarboxi Acid"
2442,"Calcium Phosphate, Tribasic"
2443,Calcium Phosphoricum D12
2444,"Calcium Phosphoricum D12, Benzoicum Acidum D8, Harpagophytum Procumbens D6"
2445,"Calcium Phosphoricum D12, Cinchona Pubescens D4, Ferrum Phosphoricum D12"
2446,"Calcium Phosphoricum Dil. D 10, Acidum Hydrofluoricum Dil. D 10, Aurum Metallicum Dil. D12, Phosphorus Dil. D 15, Symphytum Officinale Dil. D 6, Asa Foetida Dil. D4"
2447,"Calcium Phosphoricum Dil. D8, Acidum Silicicum Dil. D8"
2448,Calcium Phosphoricum Trit. D4
2449,Calcium Phosphoricum Trit. D6
2450,"Calcium Phosphoricum Trit. D6, Datura Stramonium Trit D5, Strychnos Ignatii Trit D5, Zincum Isovalerianicum Trit D5, Passiflora Incarnata Mother Tincture"
2451,Calcium Polystyrene Sulfonate
2452,"Calcium Saccharate Tetrahydrate, Calcium Gluconate Monohydrate"
2453,Calcium Sulfuratum D12
2454,Calcium Sulfuratum Trit. D6
2455,"Calcium Sulfuricum D6, Manganum Sulfuricum D12, Aluminium-Kalium-Sulfuricum D12, Kalium Phosphoricum D6, Natrium Chloratum D6, Ferrum Phosphoricum D12"
2456,"Calcium Sulfuricum Dil. D6, Kalium Bichromicum Dil. D12, Luffa Operculata Dil. D4, Acidum Silicicum Dil. D8, Hydrastis Canadensis Dil. D4"
2457,Calcium Sulfuricum Trit. D12
2458,Calcium Sulfuricum Trit. D6
2459,"Calcium Sulfuricum Trit. D8, Echinacea Trit. D1, Acidum Silicicum D6, Calcium Iodatum Trit. D4, Kalium Iodatum Trit. D4, Thuja Occidentalis D8"
2460,Calcium Trisodium Pentetate
2461,Calcium Undecylenate
2462,"Calcium, Calcium Ascorbate"
2463,"Calcium, Calcium Carbonate"
2464,"Calcium, Cholecalciferol Concentrate"
2465,"Calcium, Cholecalciferol Concentrate (Powder Form)"
2466,"Calcium, Glucose, Lactic Acid, Magnesium, Potassium, Sodium, Chloride Ion"
2467,"Calcium, Glucose, Lactic Acid, Magnesium, Potassium, Sodium, Chloride Ion, Hydrogen Carbonate"
2468,"Calcium, Glucose, Lactic Acid, Magnesium, Potassium, Sodium, Hydrogen Carbonate"
2469,"Calcium, Glucose, Lactic Acid, Magnesium, Sodium, Chloride Ion"
2470,"Calcium, Glucose, Magnesium, Chloride Ion, Acetate | Sodium, Hydrogen Carbonate"
2471,"Calcium, Glucose, Magnesium, Potassium, Chloride Ion | Sodium, Hydrogen Carbonate"
2472,"Calcium, Glucose, Magnesium, Potassium, Chloride Ion, Acetate | Sodium, Hydrogen Carbonate"
2473,"Calcium, Glucose, Magnesium, Potassium, Sodium, Chloride Ion"
2474,"Calcium, Glucose, Magnesium, Potassium, Sodium, Chloride Ion, Acetate"
2475,"Calcium, Glucose, Magnesium, Potassium, Sodium, Chloride Ion, Hydrogen Carbonate, Acetate"
2476,"Calcium, Glucose, Magnesium, Sodium, Chloride Ion, Hydrogen Carbonate, Acetate"
2477,"Calcium, Iron, Magnesium, Potassium, Sodium, Water, Chloride Ion, Iodide, Bromide"
2478,"Calcium, Lactic Acid, Magnesium, Potassium, Sodium, Chloride Ion"
2479,"Calcium, Lactic Acid, Magnesium, Sodium, Chloride Ion, Hydrogen Carbonate"
2480,"Calcium, Magnesium"
2481,"Calcium, Magnesium, Phosphorus"
2482,"Calcium, Magnesium, Potassium, Sodium, Chloride Ion, Acetate"
2483,"Calcium, Magnesium, Potassium, Sodium, Chloride Ion, Hydrogen Carbonate, Acetate"
2484,"Calcium, Magnesium, Potassium, Sodium, Chloride Ion, Hydrogen Phosphate, Hydrogen Carbonate"
2485,"Calcium, Sulfate"
2486,"Calcium, Sulfate, Hydrogen Carbonate"
2487,Calcium-Sodium-Hydrogencitrate (6:6:3:7)
2488,"Calculi-Renales-Hominis-Nosode Dil. D 9 Aquos., Epigaea Repens (Hab 34) Dil. D 3, Solidago Virgaurea Dil. D 3, Lytta Vesicatoria Dil. D6, Benzoicum Acidum Dil. D4, Berberis Vulgaris Dil. D4"
2489,Calendula Mother Tincture
2490,"Calendula Mother Tincture, Conium Dil. D2, Mercurius Bijodatus Trit. D5, Stibium Sulfuratum Nigrum Trit. D2"
2491,Calendula Officinalis 2a Dil. D4
2492,Calendula Officinalis 2a Ø
2493,"Calendula Officinalis D2, Hamamelis Virginiana Mother Tincture, Matricaria Recutita Mother Tincture"
2494,"Calendula Officinalis D3, Echinacea Purpurea D5, Apis Mellifica D7, Atropa Bella-Donna D5, Plantago Major D3, Phytolacca Americana D3, Salvia Officinalis D3, Vincetoxicum Hirundinaria D5"
2495,"Calendula Officinalis D4, Arnica Montana D4, Symphytum Officinale D6, Hypericum Perforatum D4"
2496,"Calendula Officinalis D4, Hamamelis Virginiana D4, Rhus Toxicodendron D6, Ruta Graveolens D6, Arnica Dil. D4"
2497,"Calendula Officinalis E Floribus La 20% (Hab, Vs. 12c)"
2498,"Calendula Officinalis Flor. C. Cal. Paraffinum Liquidum, Echinacea Rh Ø, Euphrasia Rh Ø"
2499,Calendula Officinalis Flower
2500,"Calendula Officinalis Fresh Plant, Hypericum Perforatum Fresh Plant, Achillea Millefolium Fresh Plant, Ledum Palustre Mother Tincture"
2501,"Calendula Officinalis Fresh Plant, Hypericum Perforatum Fresh Plant, Achillea Millefolium Fresh Plant, Pulsatilla Mother Tincture, Ledum Palustre Mother Tincture"
2502,Calendula Officinalis Mother Tincture
2503,"Calendula Officinalis Mother Tincture, Arnica Montana D3, Mercurius Solubilis Hahnemanni D6, Achillea Millefolium Mother Tincture, Atropa Bella-Donna D1, Aconitum Napellus D1, Hepar Sulfuris D6, Symphytum Officinale D4, Hypericum Perforatum D6, Echinacea Angustifolia Mother Tincture, Hamamelis Virginiana Mother Tincture, Bellis Perennis Mother Tincture, Matricaria Recutita Mother Tincture, Echinacea Purpurea Mother Tincture"
2504,Calendula Tincture
2505,"Calendula, Arnica Ad Usum Externum"
2506,"Calendulae Anthodium Extractum (0,09 : 1)"
2507,Calendulae Flos
2508,"Calendulae Flos, Clove, Iceland Moss, Plantago Lanceolata L., Valeriana Officinalis L. Radix, Polygonum Aviculare L. Herba, Saussurea Costus Root, Liquorice Root, Terminalia Chebula Fruit, Aegle Marmelos Fruit, Aquilegia Vulgaris, Pterocarpus Santalinus Wood, Antelaea Azadirachta Fructus, Pimenta Dioica Fructus, Potentilla Aurea, Herba, Kaempferia Galanga, Rhizoma, Sida Cordifolia, Herba, Lactuca Sativa Var. Capitata, Folium, Cardamom Fruit"
2509,"Calendulae Flos, Matricariae Flos, Sage Leaf (Salvia Officinalis), Quercus Cortex, Urticae Folium, Polygoni Avicularis Herba"
2510,"Calendulae Flos, Solidaginis Herba, Epilobium Parviflorum Whole, Folium Bucco"
2511,Calotropis Gigantea D4
2512,Camellia Sinensis
2513,Camellia Sinensis (Green Tea) Leaf Extract
2514,"Camellia Sinensis Leaf, Cryoground"
2515,Camphor
2516,"Camphor Bp, Salicylic Acid Ph. Eur."
2517,"Camphor, Diethylamine Salicylate, Menthol Liquid Flavour"
2518,"Camphor, Ethanol 96.6 % (V/V)"
2519,"Camphor, Eucalyptus Oil, Pine Needle Oil (Pinus Sylvestris)"
2520,"Camphor, Eucalyptus Oil, Pine Oil"
2521,"Camphor, Eucalyptus Oil, Turpentine Oil, Marjoram Oil"
2522,"Camphor, Levomenthol Ph. Eur., Eucalyptus Oil Ph. Eur., Turpentine Oil Ph. Eur."
2523,"Camphor, Methyl Nicotinate, Methyl Salicylate, Salicylic Acid, Menthol Liquid Flavour"
2524,"Camphor, Methyl Salicylate, Pine Oil, Turpentine Oil"
2525,"Camphor, Racemic"
2526,"Camphor, Racemic, Chlorobutanol Hemihydrate, Menthol, Methyl Salicylate"
2527,"Camphor, Racemic, Ethanol"
2528,"Camphor, Racemic, Eucalyptus Oil, Pine Needle Oil (Pinus Sylvestris)"
2529,"Camphor, Racemic, Eucalyptus Oil, Thyme Oil, Thymol, Star Anise Oil, Conifers Oil"
2530,"Camphor, Racemic, Eucalyptus Oil, Turpentine Oil"
2531,"Camphor, Racemic, Eucalyptus Oil, Turpentine Purified"
2532,"Camphor, Racemic, Ichthammol"
2533,"Camphor, Racemic, Menthol, Juniper Oil, Pine Oil, Turpentine Oil"
2534,"Camphor, Racemic, Methyl Salicylate"
2535,"Camphor, Racemic, Pine Needle Oil, Eucalyptus Oil"
2536,"Camphor, Racemic, Salicylic Acid, Viperae Beri Venenum, Turpentine Essential Oil"
2537,"Camphor, Racemic, Zinc Oxide, Ichthammol"
2538,"Camphor, Salicylic Acid"
2539,"Camphor, Salicylic Acid, Turpentine Oil, Viperae Beri Venenum"
2540,"Camphor, Siberian Fir Oil, Menthol Ph. Eur."
2541,"Camphor, Turpentine Oil, Levomenthol Ph. Eur., Eucalyptus Oil Ph. Eur."
2542,"Camphora D2, Crataegus Mother Tincture"
2543,"Camphora D2, Veratrum Album D6, Nicotiana Tabacum D6, Nitroglycerinum D12, Hydrocyanicum Acidum D12"
2544,"Camphora D3, Cuprum Sulfuricum Dil. D4, Acidum Arsenicosum Spag. Glückselig Dil. D4, Arnica Montana E Floribus Sicc. Glückselig Dil. D2, Aurum Chloratum Dil. D5, Bolus Alba Spag. Glückselig Ø, Digitalis Purpurea Glückselig Dil. D4, Dryopteris Filix-Mas Ex Herba Rec. Glückselig Dil. D4, Euspongia Officinalis Glückselig Ø, Filipendula Ulmaria Ex Herba Rec. Glückselig Ø, Hydrargyrum Bichloratum Spag. Glückselig Dil. D6, Hypericum Perforatum Ex Herba Glückselig Ø, Juniperus Communis E Fructibus Sicc. Glückselig Ø, Kalium Nitricum Dil. D3, Orthosiphon Stamineus E Foliis Sicc. Glückselig Ø, Solidago Virgaurea Ex Herba Rec. Glückselig Ø, Stibium Sulfuratum Nigrum Dil. D8, Tartarus Depuratus Spag. Glückselig Ø, Urtica Urens Ex Herba Rec. Glückselig Dil. D2, Zincum Metallicum Dil. D8"
